timestamp,container,cpu_perc,mem_usage,mem_perc,pids,mem_total_gb,mem_available_gb,mem_available_pct,swap_total_gb,swap_free_gb,swap_used_pct,psi_some_avg10,psi_some_avg60,psi_full_avg10,psi_full_avg60
2026-05-04T05:33:32.354547+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.20%,682.8MiB / 119.7GiB,0.56%,25,119.694,85.204,71.18,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:32.354573+00:00,llama-swap,0.00%,160.6MiB / 119.7GiB,0.13%,27,119.694,85.204,71.18,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:32.354579+00:00,librechat,0.01%,261.8MiB / 119.7GiB,0.21%,29,119.694,85.204,71.18,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:32.354584+00:00,litellm,0.13%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.204,71.18,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:32.354589+00:00,librechat-mongodb,0.52%,53.06MiB / 119.7GiB,0.04%,50,119.694,85.204,71.18,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:36.385615+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.12%,733.4MiB / 119.7GiB,0.60%,25,119.694,85.152,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:36.385649+00:00,llama-swap,0.02%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.152,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:36.385660+00:00,librechat,0.05%,262MiB / 119.7GiB,0.21%,29,119.694,85.152,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:36.385669+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.152,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:36.385678+00:00,librechat-mongodb,0.35%,53.06MiB / 119.7GiB,0.04%,50,119.694,85.152,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:40.416596+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.30%,733.5MiB / 119.7GiB,0.60%,25,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:40.416621+00:00,llama-swap,0.02%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:40.416627+00:00,librechat,0.05%,262MiB / 119.7GiB,0.21%,29,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:40.416632+00:00,litellm,0.15%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:40.416636+00:00,librechat-mongodb,0.38%,53.05MiB / 119.7GiB,0.04%,50,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:44.443944+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.29%,755MiB / 119.7GiB,0.62%,25,119.694,85.12,71.11,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:44.443970+00:00,llama-swap,0.13%,161.1MiB / 119.7GiB,0.13%,27,119.694,85.12,71.11,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:44.443976+00:00,librechat,0.01%,262MiB / 119.7GiB,0.21%,29,119.694,85.12,71.11,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:44.443980+00:00,litellm,0.15%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.12,71.11,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:44.443985+00:00,librechat-mongodb,0.35%,53.01MiB / 119.7GiB,0.04%,50,119.694,85.12,71.11,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:48.472013+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.21%,756.1MiB / 119.7GiB,0.62%,25,119.694,85.124,71.12,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:48.472050+00:00,llama-swap,0.02%,161.1MiB / 119.7GiB,0.13%,27,119.694,85.124,71.12,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:48.472061+00:00,librechat,0.01%,262MiB / 119.7GiB,0.21%,29,119.694,85.124,71.12,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:48.472070+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.124,71.12,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:48.472078+00:00,librechat-mongodb,0.37%,53MiB / 119.7GiB,0.04%,50,119.694,85.124,71.12,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:52.501995+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.28%,756.1MiB / 119.7GiB,0.62%,25,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:52.502022+00:00,llama-swap,0.02%,160.9MiB / 119.7GiB,0.13%,27,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:52.502028+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:52.502032+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:52.502037+00:00,librechat-mongodb,0.58%,53.21MiB / 119.7GiB,0.04%,50,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:56.535656+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.35%,765.6MiB / 119.7GiB,0.62%,25,119.694,85.15,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:56.535705+00:00,llama-swap,0.09%,161.4MiB / 119.7GiB,0.13%,27,119.694,85.15,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:56.535713+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.15,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:56.535718+00:00,litellm,0.19%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.15,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:33:56.535724+00:00,librechat-mongodb,0.42%,53.2MiB / 119.7GiB,0.04%,50,119.694,85.15,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:00.578110+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.37%,765.6MiB / 119.7GiB,0.62%,25,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:00.578166+00:00,llama-swap,0.06%,161.2MiB / 119.7GiB,0.13%,27,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:00.578178+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:00.578187+00:00,litellm,0.24%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:00.578196+00:00,librechat-mongodb,0.52%,53.19MiB / 119.7GiB,0.04%,50,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:04.620428+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.45%,765.4MiB / 119.7GiB,0.62%,25,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:04.620489+00:00,llama-swap,0.07%,161.2MiB / 119.7GiB,0.13%,27,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:04.620502+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:04.620512+00:00,litellm,0.22%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:04.620521+00:00,librechat-mongodb,0.52%,53.4MiB / 119.7GiB,0.04%,50,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:08.663359+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.15%,765.4MiB / 119.7GiB,0.62%,25,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:08.663410+00:00,llama-swap,0.05%,161.2MiB / 119.7GiB,0.13%,27,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:08.663421+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:08.663431+00:00,litellm,0.18%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:08.663439+00:00,librechat-mongodb,0.43%,53.39MiB / 119.7GiB,0.04%,50,119.694,85.141,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:12.702822+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.38%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:12.702871+00:00,llama-swap,0.05%,161MiB / 119.7GiB,0.13%,27,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:12.702883+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:12.702892+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:12.702901+00:00,librechat-mongodb,0.56%,53.38MiB / 119.7GiB,0.04%,50,119.694,85.142,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:16.744377+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.46%,765.3MiB / 119.7GiB,0.62%,25,119.694,85.137,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:16.744439+00:00,llama-swap,0.03%,161MiB / 119.7GiB,0.13%,27,119.694,85.137,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:16.744452+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.137,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:16.744461+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.137,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:16.744470+00:00,librechat-mongodb,0.60%,53.34MiB / 119.7GiB,0.04%,50,119.694,85.137,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:20.783737+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.51%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.14,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:20.783764+00:00,llama-swap,0.03%,161MiB / 119.7GiB,0.13%,27,119.694,85.14,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:20.783770+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.14,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:20.783774+00:00,litellm,0.22%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.14,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:20.783779+00:00,librechat-mongodb,0.54%,53.58MiB / 119.7GiB,0.04%,50,119.694,85.14,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:24.824974+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.36%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.143,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:24.825018+00:00,llama-swap,0.03%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.143,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:24.825034+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.143,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:24.825043+00:00,litellm,0.19%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.143,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:24.825054+00:00,librechat-mongodb,0.49%,53.54MiB / 119.7GiB,0.04%,50,119.694,85.143,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:28.865746+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.30%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:28.865803+00:00,llama-swap,0.03%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:28.865815+00:00,librechat,0.09%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:28.865824+00:00,litellm,0.19%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:28.865833+00:00,librechat-mongodb,0.47%,53.53MiB / 119.7GiB,0.04%,50,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:32.908388+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.28%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:32.908429+00:00,llama-swap,0.10%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:32.908440+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:32.908449+00:00,litellm,0.18%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:32.908458+00:00,librechat-mongodb,0.86%,53.49MiB / 119.7GiB,0.04%,50,119.694,85.145,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:36.944291+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.28%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:36.944370+00:00,llama-swap,0.03%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:36.944386+00:00,librechat,0.02%,261.4MiB / 119.7GiB,0.21%,29,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:36.944395+00:00,litellm,0.13%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:36.944404+00:00,librechat-mongodb,0.43%,53.48MiB / 119.7GiB,0.04%,50,119.694,85.144,71.13,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:40.981016+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.29%,765.1MiB / 119.7GiB,0.62%,25,119.694,85.147,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:40.981046+00:00,llama-swap,0.02%,160.8MiB / 119.7GiB,0.13%,27,119.694,85.147,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:40.981052+00:00,librechat,0.01%,261.4MiB / 119.7GiB,0.21%,29,119.694,85.147,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:40.981057+00:00,litellm,0.14%,546.3MiB / 119.7GiB,0.45%,5,119.694,85.147,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:40.981062+00:00,librechat-mongodb,0.37%,53.47MiB / 119.7GiB,0.04%,50,119.694,85.147,71.14,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:45.022988+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,101.61%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.516,68.94,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:45.023033+00:00,llama-swap,0.15%,245.9MiB / 119.7GiB,0.20%,27,119.694,82.516,68.94,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:45.023041+00:00,librechat,0.01%,261.2MiB / 119.7GiB,0.21%,29,119.694,82.516,68.94,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:45.023045+00:00,litellm,0.20%,546.3MiB / 119.7GiB,0.45%,5,119.694,82.516,68.94,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:45.023050+00:00,librechat-mongodb,0.65%,53.43MiB / 119.7GiB,0.04%,50,119.694,82.516,68.94,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:49.070218+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.35%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.503,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:49.070279+00:00,llama-swap,0.06%,245.9MiB / 119.7GiB,0.20%,27,119.694,82.503,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:49.070291+00:00,librechat,0.01%,261.5MiB / 119.7GiB,0.21%,29,119.694,82.503,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:49.070301+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,82.503,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:49.070310+00:00,librechat-mongodb,0.65%,53.18MiB / 119.7GiB,0.04%,50,119.694,82.503,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:53.113198+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.36%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.504,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:53.113289+00:00,llama-swap,0.06%,245.9MiB / 119.7GiB,0.20%,27,119.694,82.504,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:53.113303+00:00,librechat,0.01%,261.5MiB / 119.7GiB,0.21%,29,119.694,82.504,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:53.113312+00:00,litellm,0.20%,546.3MiB / 119.7GiB,0.45%,5,119.694,82.504,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:53.113321+00:00,librechat-mongodb,0.50%,53.14MiB / 119.7GiB,0.04%,50,119.694,82.504,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:57.155638+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.25%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.505,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:57.155690+00:00,llama-swap,0.08%,245.9MiB / 119.7GiB,0.20%,27,119.694,82.505,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:57.155703+00:00,librechat,0.01%,261.5MiB / 119.7GiB,0.21%,29,119.694,82.505,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:57.155712+00:00,litellm,0.20%,546.3MiB / 119.7GiB,0.45%,5,119.694,82.505,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:34:57.155721+00:00,librechat-mongodb,0.67%,53.13MiB / 119.7GiB,0.04%,50,119.694,82.505,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:01.199458+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.48%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.508,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:01.199488+00:00,llama-swap,0.03%,245.7MiB / 119.7GiB,0.20%,27,119.694,82.508,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:01.199495+00:00,librechat,0.01%,261.1MiB / 119.7GiB,0.21%,29,119.694,82.508,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:01.199499+00:00,litellm,0.14%,546.3MiB / 119.7GiB,0.45%,5,119.694,82.508,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:01.199504+00:00,librechat-mongodb,0.51%,52.87MiB / 119.7GiB,0.04%,50,119.694,82.508,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:05.241157+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.24%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.506,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:05.241196+00:00,llama-swap,0.09%,245.7MiB / 119.7GiB,0.20%,27,119.694,82.506,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:05.241203+00:00,librechat,0.02%,261.1MiB / 119.7GiB,0.21%,29,119.694,82.506,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:05.241208+00:00,litellm,0.16%,546.3MiB / 119.7GiB,0.45%,5,119.694,82.506,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:05.241213+00:00,librechat-mongodb,0.49%,52.83MiB / 119.7GiB,0.04%,50,119.694,82.506,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
2026-05-04T05:35:09.282161+00:00,ls-unsloth-qwen3-coder-30b-a3b-q4-64k,100.36%,3.284GiB / 119.7GiB,2.74%,25,119.694,82.505,68.93,16.0,15.963,0.23,0.00,0.00,0.00,0.00
